id_planta,comprimento_sepala,largura_sepala,comprimento_petala,largura_petala,cidade_origem,classe
25454,4.1,11.6,8.7,0.7,Sorocaba,Iris-virginica
25455,3.5,14.5,1.7,0.8,Sorocaba,Iris-virginica
25456,7.4,8.5,7.0,2.2,Campinas,Iris-virginica
25457,11.2,9.7,6.9,2.9,Sorocaba,Iris-virginica
25458,16.8,24.3,4.8,1.9,São Paulo,Iris-virginica
25459,14.7,-22.4,9.1,0.9,Campinas,Iris-virginica
25460,14.7,4.6,2.4,0.2,São Paulo,Iris-virginica
25461,7.8,16.0,1.4,0.7,Sorocaba,Iris-virginica
25462,10.1,15.8,9.6,1.5,Campinas,Iris-virginica
25463,4.2,24.8,9.3,2.1,São Paulo,Iris-virginica
25464,5.3,22.2,5.5,1.1,São Paulo,Iris-virginica
25465,19.0,16.3,8.3,2.5,Campinas,Iris-virginica
25466,6.3,19.7,1.9,0.3,São Paulo,Iris-virginica
25467,10.5,8.2,3.5,0.9,Sorocaba,Iris-virginica
25468,4.0,16.0,5.3,2.2,São Paulo,Iris-virginica
25469,7.4,6.5,2.5,0.6,São Paulo,Iris-virginica
25470,13.2,19.7,3.2,0.2,Sorocaba,Iris-virginica
25471,13.8,13.9,8.9,0.3,Campinas,Iris-virginica
25472,14.9,9.4,9.6,0.9,São Paulo,Iris-virginica
25473,12.1,14.8,4.8,1.5,Sorocaba,Iris-virginica
25474,5.9,14.1,9.7,0.8,Campinas,Iris-virginica
25475,10.6,16.8,4.3,0.8,Sorocaba,Iris-virginica
25476,11.3,17.3,3.0,1.1,Campinas,Iris-virginica
25477,10.2,16.2,2.1,0.8,São Paulo,Iris-virginica
25478,11.9,21.9,1.1,0.3,São Paulo,Iris-virginica
25479,8.8,22.5,5.1,1.0,Campinas,Iris-virginica
25480,3.5,8.4,6.6,1.1,São Paulo,Iris-virginica
25481,5.7,7.2,7.8,0.7,Sorocaba,Iris-virginica
25482,19.9,10.9,9.2,0.9,Campinas,Iris-virginica
25483,17.1,22.8,8.2,2.1,Campinas,Iris-virginica
25484,10.9,12.0,4.3,2.6,Sorocaba,Iris-virginica
25485,10.9,16.9,1.1,2.8,Sorocaba,Iris-virginica
25486,9.8,22.0,9.2,2.7,Campinas,Iris-virginica
25487,13.7,22.6,5.3,1.1,Sorocaba,Iris-virginica
25488,3.7,5.7,2.6,2.9,Campinas,Iris-virginica
25489,15.9,15.9,8.7,2.2,Sorocaba,Iris-virginica
25490,8.2,23.9,7.0,2.6,São Paulo,Iris-virginica
25491,5.2,19.2,7.4,2.5,São Paulo,Iris-virginica
25492,6.4,17.5,8.5,0.0,Campinas,Iris-virginica
25493,13.0,13.2,1.6,0.0,São Paulo,Iris-virginica
25494,8.2,8.7,8.9,1.0,São Paulo,Iris-virginica
25495,9.5,7.8,9.6,1.6,São Paulo,Iris-virginica
25496,9.2,16.9,4.3,1.8,Campinas,Iris-virginica
25497,4.5,16.9,1.9,2.2,São Paulo,Iris-virginica
25498,8.9,20.2,5.4,0.4,Campinas,Iris-virginica
25499,6.5,5.1,6.6,1.8,Campinas,Iris-virginica
25500,7.3,4.2,5.1,1.3,São Paulo,Iris-virginica
25501,5.0,16.5,4.7,2.9,São Paulo,Iris-virginica
25502,8.9,24.7,6.8,2.0,São Paulo,Iris-virginica
25503,16.8,6.8,6.6,0.4,São Paulo,Iris-virginica
25504,4.9,21.1,2.4,2.1,Campinas,Iris-virginica
25505,8.6,7.2,4.6,0.3,São Paulo,Iris-virginica
25506,3.1,8.8,1.0,2.0,São Paulo,Iris-virginica
25507,8.1,3.2,8.0,0.3,Sorocaba,Iris-virginica
25508,15.1,14.3,7.9,1.1,São Paulo,Iris-virginica
25509,5.2,12.0,9.9,0.7,Campinas,Iris-virginica
25510,7.0,20.7,9.8,0.8,São Paulo,Iris-virginica
25511,17.1,12.1,7.0,2.8,Sorocaba,Iris-virginica
25512,18.1,7.6,7.3,0.9,Campinas,Iris-virginica
25513,16.0,23.9,5.6,0.3,Campinas,Iris-virginica
25514,11.6,18.7,1.9,0.0,Sorocaba,Iris-virginica
25515,3.9,17.0,2.4,1.5,São Paulo,Iris-virginica
25516,13.1,20.6,6.2,1.7,Campinas,Iris-virginica
25517,4.9,10.0,8.3,1.8,Sorocaba,Iris-virginica
25518,18.1,21.7,9.3,2.9,São Paulo,Iris-virginica
25519,17.6,6.7,7.7,0.8,Sorocaba,Iris-virginica
25520,12.9,5.9,5.2,0.0,São Paulo,Iris-virginica
25521,4.6,9.4,8.3,0.5,Sorocaba,Iris-virginica
25522,16.2,12.8,1.5,2.3,São Paulo,Iris-virginica
25523,13.5,14.9,3.9,0.2,Campinas,Iris-virginica
25524,17.9,15.8,6.4,0.9,São Paulo,Iris-virginica
25525,19.3,13.9,7.4,1.4,Sorocaba,Iris-virginica
25526,12.3,5.5,8.5,2.5,São Paulo,Iris-virginica
25527,9.1,22.1,8.5,1.8,Sorocaba,Iris-virginica
25528,11.6,14.9,6.3,0.5,São Paulo,Iris-virginica
25529,9.3,8.6,5.2,2.7,Sorocaba,Iris-virginica
25530,11.4,11.4,7.6,1.8,Sorocaba,Iris-virginica
25531,9.8,3.7,6.1,1.8,São Paulo,Iris-virginica
25532,15.8,19.6,4.0,2.0,Campinas,Iris-virginica
25533,8.6,23.4,7.4,2.8,Sorocaba,Iris-virginica
25534,19.0,23.6,7.4,2.1,Campinas,Iris-virginica
25535,14.7,8.8,9.0,2.7,Sorocaba,Iris-virginica
25536,14.7,4.6,2.4,0.2,São Paulo,Iris-virginica
25537,3.5,15.6,9.8,2.1,Sorocaba,Iris-virginica
25538,5.6,17.7,3.3,0.1,Sorocaba,Iris-virginica
25539,11.2,2.1,9.6,0.2,São Paulo,Iris-virginica
25540,16.0,9.7,1.7,0.6,Campinas,Iris-virginica
25541,6.4,12.5,7.9,1.7,Campinas,Iris-virginica
25542,8.9,13.8,4.9,2.0,São Paulo,Iris-virginica
25543,11.4,10.7,4.3,0.2,São Paulo,Iris-virginica
25544,14.3,21.6,8.9,1.6,Sorocaba,Iris-virginica
25545,8.4,5.9,1.5,1.0,Campinas,Iris-virginica
25546,8.5,19.1,3.9,0.3,Campinas,Iris-virginica
25547,4.3,10.5,9.8,2.5,Campinas,Iris-virginica
25548,10.3,17.8,7.2,2.0,Sorocaba,Iris-virginica
25549,5.9,13.2,7.5,0.1,Sorocaba,Iris-virginica
25550,14.7,2.4,1.5,1.9,Campinas,Iris-virginica
25551,8.1,18.2,9.3,1.2,São Paulo,Iris-virginica
25552,8.2,18.4,3.6,2.3,Campinas,Iris-virginica
25553,4.7,21.4,8.9,2.6,Sorocaba,Iris-virginica
25554,19.9,9.2,8.1,2.2,São Paulo,Iris-virginica
25555,3.9,4.0,8.7,1.4,São Paulo,Iris-virginica
25556,12.1,17.8,3.0,2.1,Sorocaba,Iris-virginica
25557,18.3,11.8,5.5,2.6,São Paulo,Iris-virginica
25558,4.9,18.6,1.7,1.6,São Paulo,Iris-virginica
25559,10.6,6.3,2.0,2.4,São Paulo,Iris-virginica
25560,11.8,2.9,9.8,0.3,Sorocaba,Iris-virginica
25561,9.5,5.1,2.9,0.5,Campinas,Iris-virginica
25562,5.3,21.5,5.7,0.2,Campinas,Iris-virginica
25563,7.6,4.8,7.5,0.3,Campinas,Iris-virginica
25564,5.2,4.1,1.1,0.8,Sorocaba,Iris-virginica
25565,4.1,8.6,3.7,2.9,Sorocaba,Iris-virginica
25566,11.6,24.6,7.2,2.2,Campinas,Iris-virginica
25567,12.0,24.4,1.8,2.1,Campinas,Iris-virginica
25568,19.5,5.1,3.0,1.4,Campinas,Iris-virginica
25569,8.4,3.4,8.1,0.2,Sorocaba,Iris-virginica
25570,6.2,21.9,2.1,2.2,Campinas,Iris-virginica
25571,14.1,16.0,7.3,0.0,São Paulo,Iris-virginica
25572,18.7,7.8,7.0,0.4,Sorocaba,Iris-virginica
25573,14.3,18.3,3.2,1.6,Campinas,Iris-virginica
25574,18.7,21.3,5.0,0.7,Campinas,Iris-virginica
25575,10.0,9.6,9.2,1.0,São Paulo,Iris-virginica
25576,4.0,17.1,9.7,0.1,Campinas,Iris-virginica
25577,12.4,15.3,3.5,2.6,São Paulo,Iris-virginica
25578,15.4,5.8,9.6,2.6,São Paulo,Iris-virginica
25579,6.7,13.8,3.4,0.2,São Paulo,Iris-virginica
25580,16.2,8.1,7.5,0.2,Campinas,Iris-virginica
25581,5.2,8.3,6.6,2.8,São Paulo,Iris-virginica
25582,8.4,13.2,4.9,1.2,São Paulo,Iris-virginica
25583,19.6,14.6,3.0,1.9,São Paulo,Iris-virginica
25584,8.1,11.6,8.3,0.5,Sorocaba,Iris-virginica
25585,3.9,4.1,2.9,1.9,São Paulo,Iris-virginica
25586,12.7,9.2,2.5,1.3,Sorocaba,Iris-virginica
25587,7.3,19.2,3.2,0.1,Sorocaba,Iris-virginica
25588,8.4,6.4,9.9,0.0,Campinas,Iris-virginica
25589,8.2,20.5,4.0,0.7,Sorocaba,Iris-virginica
25590,10.6,8.1,5.5,2.1,São Paulo,Iris-virginica
25591,11.5,11.7,8.2,0.9,Sorocaba,Iris-virginica
25592,3.3,2.8,9.7,0.3,Campinas,Iris-virginica
25593,4.1,16.2,3.7,0.0,Sorocaba,Iris-virginica
25594,19.5,16.2,5.4,1.0,São Paulo,Iris-virginica
25595,15.1,18.5,4.3,2.5,Campinas,Iris-virginica
25596,6.9,14.7,1.3,1.5,São Paulo,Iris-virginica
25597,17.1,16.4,4.0,0.8,Sorocaba,Iris-virginica
25598,7.1,5.4,6.4,1.1,Campinas,Iris-virginica
25599,15.6,13.0,9.1,1.2,São Paulo,Iris-virginica
25600,18.4,16.6,2.5,1.8,Sorocaba,Iris-virginica
25601,7.2,12.9,3.4,2.6,Sorocaba,Iris-virginica
25602,3.2,21.8,6.2,2.3,Sorocaba,Iris-virginica
25603,5.5,8.5,6.9,1.9,Campinas,Iris-virginica
25604,7.2,19.8,3.3,1.5,Sorocaba,Iris-virginica
25605,8.1,17.0,4.2,1.9,Campinas,Iris-virginica
25606,13.0,10.6,4.2,1.9,São Paulo,Iris-virginica
25607,13.9,19.7,4.8,1.9,São Paulo,Iris-virginica
25608,19.8,17.7,5.6,1.2,São Paulo,Iris-virginica
25609,14.5,2.4,7.1,0.5,São Paulo,Iris-virginica
25610,5.3,3.1,6.7,0.2,São Paulo,Iris-virginica
25611,11.9,6.4,2.7,0.2,Sorocaba,Iris-virginica
25612,7.5,13.0,6.3,1.8,São Paulo,Iris-virginica
25613,7.5,14.3,3.1,0.1,Campinas,Iris-virginica
25614,18.4,4.8,3.2,2.1,Campinas,Iris-virginica
25615,13.3,13.3,3.7,0.9,Sorocaba,Iris-virginica
25616,13.8,7.2,5.6,0.8,Sorocaba,Iris-virginica
25617,4.4,2.4,3.2,2.0,Sorocaba,Iris-virginica
25618,3.6,14.5,1.3,2.7,São Paulo,Iris-virginica
25619,9.1,15.8,5.5,2.1,São Paulo,Iris-virginica
25620,9.0,12.4,6.3,0.8,São Paulo,Iris-virginica
25621,13.7,5.5,3.0,2.0,São Paulo,Iris-virginica
25622,6.7,14.7,1.9,0.1,Campinas,Iris-virginica
25623,15.1,13.5,1.8,0.6,Campinas,Iris-virginica
25624,10.2,22.7,3.8,1.4,Sorocaba,Iris-virginica
25625,15.0,10.1,7.5,2.9,São Paulo,Iris-virginica
25626,8.3,7.2,9.4,0.1,Sorocaba,Iris-virginica
25627,17.7,3.9,7.6,0.5,Sorocaba,Iris-virginica
25628,15.1,17.3,2.5,2.6999999999999997,Campinas,Iris-virginica
25629,5.0,12.8,1.1,0.8,São Paulo,Iris-virginica
25630,14.2,22.9,5.1,0.5,Sorocaba,Iris-virginica
25631,6.4,11.2,5.4,1.3,São Paulo,Iris-virginica
25632,9.0,20.2,7.0,0.0,São Paulo,Iris-virginica
25633,15.9,11.3,9.0,0.1,Campinas,Iris-virginica
25634,19.7,21.9,8.6,1.2,Campinas,Iris-virginica
25635,7.3,9.4,2.7,1.4,São Paulo,Iris-virginica
25636,12.7,5.2,5.1,2.9,Sorocaba,Iris-virginica
25637,17.9,3.0,6.2,1.4,Sorocaba,Iris-virginica
25638,11.1,3.8,1.3,0.0,Sorocaba,Iris-virginica
25639,14.6,12.7,8.1,1.2,Sorocaba,Iris-virginica
25640,12.0,10.4,6.9,2.0,Sorocaba,Iris-virginica
25641,12.6,15.2,8.6,2.7,Campinas,Iris-virginica
25642,3.9,22.5,8.2,1.3,São Paulo,Iris-virginica
25643,8.9,9.8,9.4,1.2,São Paulo,Iris-virginica
25644,12.5,22.5,1.1,0.6,São Paulo,Iris-virginica
25645,14.9,5.2,9.8,1.9,Sorocaba,Iris-virginica
25646,19.9,11.6,3.9,0.6,São Paulo,Iris-virginica
25647,18.7,21.1,4.2,0.5,Campinas,Iris-virginica
25648,13.1,10.5,3.3,0.6,Campinas,Iris-virginica
25649,6.1,11.1,3.8,2.3,Campinas,Iris-virginica
25650,12.2,21.2,2.0,2.9,Sorocaba,Iris-virginica
25651,9.0,3.7,4.0,2.5,Campinas,Iris-virginica
25652,11.2,18.7,3.9,0.1,Campinas,Iris-virginica
25653,14.3,18.6,5.9,2.3,Sorocaba,Iris-virginica
25654,17.6,4.8,3.0,0.5,Sorocaba,Iris-virginica
25655,13.6,21.8,5.7,2.7,Sorocaba,Iris-virginica
25656,7.8,4.4,5.8,0.8,Campinas,Iris-virginica
25657,7.0,17.2,9.8,1.1,São Paulo,Iris-virginica
25658,16.0,21.2,2.1,0.5,São Paulo,Iris-virginica
25659,18.5,6.8,6.7,1.2,São Paulo,Iris-virginica
25660,16.1,21.9,2.8,0.5,Sorocaba,Iris-virginica
25661,16.9,5.4,9.7,1.9,Campinas,Iris-virginica
25662,17.2,22.5,1.0,0.6,São Paulo,Iris-virginica
25663,5.0,23.4,7.4,2.6,Campinas,Iris-virginica
25664,9.4,22.1,5.0,0.5,Sorocaba,Iris-virginica
25665,19.1,5.9,8.5,0.8,São Paulo,Iris-virginica
25666,4.7,23.3,6.6,0.8,Campinas,Iris-virginica
25667,14.0,13.5,9.6,0.9,Campinas,Iris-virginica
25668,11.0,21.7,7.6,2.4,Campinas,Iris-virginica
25669,6.9,18.0,6.1,1.3,São Paulo,Iris-virginica
25670,8.1,20.2,1.3,0.6,São Paulo,Iris-virginica
25671,7.0,24.2,6.2,0.6,São Paulo,Iris-virginica
25672,12.2,12.6,3.3,0.6,São Paulo,Iris-virginica
25673,5.7,11.9,5.4,1.0,Sorocaba,Iris-virginica
25674,9.9,14.1,1.8,1.0,Campinas,Iris-virginica
25675,6.9,4.8,5.1,2.1,São Paulo,Iris-virginica
25676,7.3,7.1,9.9,2.2,São Paulo,Iris-virginica
25677,4.7,15.4,7.5,0.7,Campinas,Iris-virginica
25678,19.7,21.2,8.0,0.9,São Paulo,Iris-virginica
25679,3.7,8.8,1.4,0.0,Campinas,Iris-virginica
25680,4.6,9.5,1.6,0.0,Sorocaba,Iris-virginica
25681,17.5,13.6,9.2,0.7,Campinas,Iris-virginica
25682,11.8,5.2,8.4,0.4,Campinas,Iris-virginica
25683,6.5,18.6,4.3,2.0,São Paulo,Iris-virginica
25684,18.3,24.7,9.1,1.4,Campinas,Iris-virginica
25685,15.2,6.3,2.9,1.2,Sorocaba,Iris-virginica
25686,11.3,7.4,5.5,0.8,Sorocaba,Iris-virginica
25687,4.8,20.4,3.8,0.8,Campinas,Iris-virginica
25688,10.7,23.3,8.2,0.3,Campinas,Iris-virginica
25689,19.9,12.9,1.3,2.0,Campinas,Iris-virginica
25690,12.0,10.7,5.5,2.6,Sorocaba,Iris-virginica
25691,4.4,8.1,7.5,1.1,Sorocaba,Iris-virginica
25692,15.9,16.6,5.7,1.8,Campinas,Iris-virginica
25693,4.2,16.9,4.8,2.4,Campinas,Iris-virginica
25694,4.7,6.2,5.7,0.3,Campinas,Iris-virginica
25695,3.3,14.1,4.1,0.3,Sorocaba,Iris-virginica
25696,18.3,21.9,7.6,0.6,São Paulo,Iris-virginica
25697,6.3,21.9,7.7,2.3,São Paulo,Iris-virginica
25698,10.4,4.8,4.7,1.4,Sorocaba,Iris-virginica
25699,7.4,18.0,8.0,1.1,São Paulo,Iris-virginica
25700,7.9,12.1,7.2,1.1,Sorocaba,Iris-virginica
25701,8.1,9.7,2.3,0.3,São Paulo,Iris-virginica
25702,16.3,20.1,4.0,1.9,São Paulo,Iris-virginica
25703,15.9,16.7,9.5,1.5,Sorocaba,Iris-virginica
25704,6.2,7.6,5.7,1.1,Sorocaba,Iris-virginica
25705,10.6,18.1,8.9,2.2,Campinas,Iris-virginica
25706,4.3,2.4,9.8,2.2,Sorocaba,Iris-virginica
25707,9.3,16.2,8.1,1.2,Sorocaba,Iris-virginica
25708,16.0,13.4,4.9,1.4,São Paulo,Iris-virginica
25709,19.7,22.4,8.9,0.9,Sorocaba,Iris-virginica
25710,15.0,19.9,4.0,2.9,Campinas,Iris-virginica
25711,10.6,9.4,9.6,1.3,São Paulo,Iris-virginica
25712,17.9,17.9,1.3,2.2,Campinas,Iris-virginica
25713,15.9,10.8,3.3,2.6,Campinas,Iris-virginica
25714,9.7,7.2,4.4,2.7,São Paulo,Iris-virginica
25715,7.5,18.3,1.1,1.9,São Paulo,Iris-virginica
25716,12.9,10.9,4.5,0.2,São Paulo,Iris-virginica
25717,3.0,22.2,5.4,2.3,Campinas,Iris-virginica
25718,13.6,9.2,2.6,1.9,São Paulo,Iris-virginica
25719,13.4,22.8,7.2,0.9,Sorocaba,Iris-virginica
25720,18.1,24.0,9.7,2.1,Sorocaba,Iris-virginica
25721,18.4,23.0,9.1,1.4,Sorocaba,Iris-virginica
25722,7.5,10.4,2.6,2.3,São Paulo,Iris-virginica
25723,7.5,16.0,5.0,2.1,São Paulo,Iris-virginica
25724,14.7,5.3,7.0,1.7,Sorocaba,Iris-virginica
25725,9.4,5.4,9.2,2.1,Sorocaba,Iris-virginica
25726,17.8,16.3,1.9,0.1,Campinas,Iris-virginica
25727,6.0,24.6,1.1,1.8,Sorocaba,Iris-virginica
25728,5.6,4.4,7.0,2.7,Campinas,Iris-virginica
25729,6.4,12.8,3.7,1.0,São Paulo,Iris-virginica
25730,16.1,4.6,7.1,2.2,Sorocaba,Iris-virginica
25731,5.6,22.2,8.5,2.4,Sorocaba,Iris-virginica
25732,18.1,3.6,5.5,0.6,Sorocaba,Iris-virginica
25733,18.9,13.3,5.2,2.6,Campinas,Iris-virginica
25734,13.0,17.6,1.3,0.2,Sorocaba,Iris-virginica
25735,14.9,22.2,8.4,1.0,Sorocaba,Iris-virginica
25736,5.9,14.0,3.3,1.1,Campinas,Iris-virginica
25737,19.5,21.1,5.9,0.3,Campinas,Iris-virginica
25738,14.2,21.0,6.2,1.4,São Paulo,Iris-virginica
25739,14.8,2.0,5.8,-4.0,São Paulo,Iris-virginica
25740,12.7,4.1,4.3,1.9,Sorocaba,Iris-virginica
25741,7.8,8.0,8.5,1.5,Sorocaba,Iris-virginica
25742,8.7,16.8,2.2,0.1,Sorocaba,Iris-virginica
25743,4.9,15.8,4.9,1.1,Sorocaba,Iris-virginica
25744,12.0,7.8,4.1,0.0,Campinas,Iris-virginica
25745,16.4,2.9,6.9,1.4,Sorocaba,Iris-virginica
25746,15.3,9.8,1.1,0.3,São Paulo,Iris-virginica
25747,10.1,5.7,6.6,1.2,Sorocaba,Iris-virginica
25748,3.0,2.7,6.3,2.4,Campinas,Iris-virginica
25749,15.9,10.3,5.4,1.1,Campinas,Iris-virginica
25750,7.2,2.3,8.9,2.8,Sorocaba,Iris-virginica
25751,10.5,21.3,2.7,1.9,Campinas,Iris-virginica
25752,17.7,8.9,5.0,2.8,Campinas,Iris-virginica
25753,12.2,21.1,2.6,1.8,Campinas,Iris-virginica
25754,13.1,12.1,5.2,1.5,São Paulo,Iris-virginica
25755,11.2,19.7,5.3,1.5,São Paulo,Iris-virginica
25756,18.3,18.2,2.5,0.7,Sorocaba,Iris-virginica
25757,9.7,10.9,3.2,2.8,Sorocaba,Iris-virginica
25758,13.1,3.3,3.2,1.0,Campinas,Iris-virginica
25759,14.7,5.9,5.3,0.7,São Paulo,Iris-virginica
25760,14.0,9.7,8.7,2.3,Campinas,Iris-virginica
25761,16.6,5.9,2.0,2.2,Campinas,Iris-virginica
25762,7.8,5.7,7.3,1.4,São Paulo,Iris-virginica
25763,9.3,10.8,6.2,1.9,Campinas,Iris-virginica
25764,7.1,17.8,2.5,2.1,Campinas,Iris-virginica
25765,6.9,19.2,8.9,1.9,São Paulo,Iris-virginica
25766,17.0,17.4,5.8,1.7,Sorocaba,Iris-virginica
25767,12.5,24.5,3.3,2.2,São Paulo,Iris-virginica
25768,13.1,2.9,3.7,2.5,Campinas,Iris-virginica
25769,4.7,4.5,5.8,2.6,Sorocaba,Iris-virginica
25770,17.8,15.2,7.6,0.8,Campinas,Iris-virginica
25771,15.4,16.7,4.8,0.8,Sorocaba,Iris-virginica
25772,3.9,22.6,2.0,2.0,Sorocaba,Iris-virginica
25773,6.1,10.1,2.3,1.9,São Paulo,Iris-virginica
25774,13.3,20.3,1.5,2.2,São Paulo,Iris-virginica
25775,13.8,16.3,6.2,0.8,Sorocaba,Iris-virginica
25776,13.3,12.5,2.3,0.9,Campinas,Iris-virginica
25777,3.4,21.0,5.5,0.6,São Paulo,Iris-virginica
25778,11.8,3.8,7.7,0.8,São Paulo,Iris-virginica
25779,6.1,4.3,7.0,2.1,Sorocaba,Iris-virginica
25780,8.2,16.4,1.5,1.5,Campinas,Iris-virginica
25781,6.9,11.1,8.1,1.3,São Paulo,Iris-virginica
25782,11.7,10.8,9.2,0.0,Sorocaba,Iris-virginica
25783,4.4,14.3,8.4,2.6,Sorocaba,Iris-virginica
25784,11.6,15.1,3.7,2.6,Sorocaba,Iris-virginica
25785,19.3,22.7,8.8,2.3,Sorocaba,Iris-virginica
25786,10.8,14.4,3.1,2.5,Sorocaba,Iris-virginica
25787,4.7,14.6,7.1,0.5,Campinas,Iris-virginica
25788,8.9,4.7,8.1,2.3,Campinas,Iris-virginica
25789,3.5,21.7,3.6,2.3,São Paulo,Iris-virginica
25790,14.2,15.0,7.2,2.8,Campinas,Iris-virginica
25791,14.6,8.6,7.7,2.2,Campinas,Iris-virginica
25792,16.2,20.8,6.1,1.6,Sorocaba,Iris-virginica
25793,3.5,23.9,8.1,1.0,Campinas,Iris-virginica
25794,15.9,20.7,3.2,1.0,Sorocaba,Iris-virginica
25795,11.8,21.8,4.1,2.5,São Paulo,Iris-virginica
25796,11.4,19.8,8.1,1.2,Sorocaba,Iris-virginica
25797,3.5,20.4,8.9,1.7,Sorocaba,Iris-virginica
25798,16.0,21.3,7.3,2.5,São Paulo,Iris-virginica
25799,4.8,11.5,4.6,2.1,Sorocaba,Iris-virginica
25800,6.0,12.6,9.4,1.2,São Paulo,Iris-virginica
25801,11.8,20.6,2.6,2.8,Sorocaba,Iris-virginica
25802,19.5,18.5,6.1,2.3,São Paulo,Iris-virginica
25803,7.9,12.3,3.0,1.3,Sorocaba,Iris-virginica
25804,7.2,19.9,4.9,1.2,São Paulo,Iris-virginica
25805,9.7,23.8,2.4,0.1,Campinas,Iris-virginica
25806,6.7,12.2,6.6,0.7,São Paulo,Iris-virginica
25807,4.4,8.1,7.5,1.1,Sorocaba,Iris-virginica
25808,19.1,10.2,1.6,1.0,São Paulo,Iris-virginica
25809,19.4,16.6,7.5,0.4,Sorocaba,Iris-virginica
25810,19.9,14.6,3.5,0.4,Sorocaba,Iris-virginica
25811,16.8,5.7,4.1,2.3,São Paulo,Iris-virginica
25812,16.0,5.5,2.7,1.6,Campinas,Iris-virginica
25813,14.4,12.4,8.2,0.3,Sorocaba,Iris-virginica
25814,10.9,18.8,6.4,2.1,Sorocaba,Iris-virginica
25815,11.5,23.1,8.2,0.1,Sorocaba,Iris-virginica
25816,12.5,11.0,1.2,1.4,Sorocaba,Iris-virginica
25817,3.0,12.7,8.4,2.6,Sorocaba,Iris-virginica
25818,18.2,14.0,1.6,0.9,São Paulo,Iris-virginica
25819,11.9,24.4,7.8,0.8,São Paulo,Iris-virginica
25820,18.4,2.5,8.8,1.9,São Paulo,Iris-virginica
25821,17.8,10.6,6.4,2.3,São Paulo,Iris-virginica
25822,17.3,4.7,8.4,1.9,Campinas,Iris-virginica
25823,10.8,9.5,2.0,2.5,Sorocaba,Iris-virginica
25824,8.0,11.8,4.8,1.9,São Paulo,Iris-virginica
25825,15.0,3.4,1.8,2.0,Sorocaba,Iris-virginica
25826,5.4,6.1,6.6,1.1,São Paulo,Iris-virginica
25827,13.3,13.3,7.9,1.0,Sorocaba,Iris-virginica
25828,11.3,17.6,1.3,1.2,São Paulo,Iris-virginica
25829,6.5,11.9,5.2,0.9,São Paulo,Iris-virginica
25830,17.2,21.5,4.3,0.3,Sorocaba,Iris-virginica
25831,7.6,8.5,9.7,0.7,Sorocaba,Iris-virginica
25832,10.2,3.2,5.5,1.7,Sorocaba,Iris-virginica
25833,8.4,8.2,1.8,2.0,Sorocaba,Iris-virginica
25834,9.8,23.8,6.5,2.2,São Paulo,Iris-virginica
25835,7.9,5.9,6.9,0.1,São Paulo,Iris-virginica
25836,9.8,4.3,1.2,0.3,Sorocaba,Iris-virginica
25837,5.4,15.3,4.0,2.8,São Paulo,Iris-virginica
25838,11.3,12.7,2.5,0.7,Campinas,Iris-virginica
25839,17.6,18.2,8.0,1.2,Campinas,Iris-virginica
25840,13.4,22.8,4.0,2.8,Campinas,Iris-virginica
25841,6.2,12.4,4.9,2.4,São Paulo,Iris-virginica
25842,12.2,11.9,7.1,2.3,Campinas,Iris-virginica
25843,18.2,13.1,2.8,1.6,São Paulo,Iris-virginica
25844,16.4,18.4,1.7,0.2,Sorocaba,Iris-virginica
25845,3.6,15.0,6.7,0.1,Campinas,Iris-virginica
25846,10.1,20.5,4.0,1.0,São Paulo,Iris-virginica
25847,17.9,11.2,1.3,0.5,Campinas,Iris-virginica
25848,14.3,3.9,1.9,2.5,São Paulo,Iris-virginica
25849,15.5,9.5,6.4,2.0,Campinas,Iris-virginica
25850,7.6,6.6,2.8,2.8,Sorocaba,Iris-virginica
25851,8.4,10.3,8.5,1.4,Campinas,Iris-virginica
25852,8.3,4.6,9.9,2.3,São Paulo,Iris-virginica
25853,12.2,20.4,5.4,0.0,Sorocaba,Iris-virginica
25854,13.4,7.0,8.5,1.0,São Paulo,Iris-virginica
25855,3.9,16.5,2.7,0.2,Sorocaba,Iris-virginica
25856,3.5,19.5,7.4,2.1,Sorocaba,Iris-virginica
25857,6.1,24.8,5.3,2.4,Sorocaba,Iris-virginica
25858,10.4,22.7,8.5,0.6,Sorocaba,Iris-virginica
25859,8.8,17.4,4.5,1.6,São Paulo,Iris-virginica
25860,17.0,9.8,5.5,0.1,Campinas,Iris-virginica
25861,19.1,8.2,5.8,2.7,Campinas,Iris-virginica
25862,18.8,5.0,1.6,0.0,São Paulo,Iris-virginica
25863,12.5,12.1,1.0,2.8,São Paulo,Iris-virginica
25864,16.3,17.8,5.4,2.3,Sorocaba,Iris-virginica
25865,3.3,7.5,2.7,2.8,São Paulo,Iris-virginica
25866,13.4,6.3,3.9,0.6,Sorocaba,Iris-virginica
25867,3.1,24.4,2.4,1.2,São Paulo,Iris-virginica
25868,15.3,8.7,3.9,0.9,São Paulo,Iris-virginica
25869,3.1,15.4,6.3,0.5,Sorocaba,Iris-virginica
25870,4.3,15.1,9.2,2.1,Campinas,Iris-virginica
25871,3.6,10.5,9.2,0.9,São Paulo,Iris-virginica
25872,8.1,14.9,8.7,0.1,Campinas,Iris-virginica
25873,3.4,4.1,6.6,1.6,Sorocaba,Iris-virginica
25874,15.8,17.8,7.5,1.6,São Paulo,Iris-virginica
